2027279,'上海市徐汇区漕溪路251弄6号','蟹叫叫阳澄湖金牌大闸蟹（浦东店）',31.234185,121.524843,44,0,35,13901631645,3.5,0,FALSE,1,FALSE,,
2027547,'上海市闵行区吴泾镇广南路720号1层','川湘小菜',31.070511,121.398779,1766,0,39,13761457456,4.5,0,FALSE,1,FALSE,,
2029186,'上海市浦东新区俱进路430号1层','私房小厨',31.249031,121.59603,1438,0,38,13023174353 13916251176,4.8,0,FALSE,1,FALSE,,
2029200,'上海市闵行区吴泾镇广南路720号1层','福建千里香馄饨',31.06760644,121.3992582,82,0,31,18221220530,4.4,0,FALSE,1,FALSE,,
2030779,'上海市松江区方松街道南期昌路466号底层','木子烤串(九亭店)',31.148237,121.303911,399,0,33,13818923773,4.6,0,FALSE,1,FALSE,,
2030920,'上海市浦东新区高行镇金高路1031号1层-1室','马氏黄焖鸡米饭 ',31.253511,121.626487,1328,0,39,15921483072,4.1,0,FALSE,1,FALSE,,
2031972,'上海市松江区九亭镇沪松公路1399弄56号1层-1','正新鸡排（青年城物美店）',31.13750005,121.3215888,817,0,20,17301898212,4.7,0,FALSE,1,FALSE,,
2032244,'上海市松江区叶榭镇叶权路394号','花甲源',31.30126,121.154638,32,0,0,15021514315 17764139462,5,0,FALSE,1,FALSE,,
2032569,'上海市浦东新区川沙新镇川周路8828弄102号1层','好又多曙光路店',31.187768,121.710319,151,0,37,17765156201 021-58925327,5,0,FALSE,1,FALSE,,
2032782,'浦东新区上南路3833号1层-3','速食湘浏阳蒸菜(上南路店)',31.1512,121.50573,5606,0,29,13020294531,4.2,0,FALSE,1,FALSE,,
2032930,'上海市普陀区真光路1303号-1室','康记桂林米粉（真光路店）',31.24454693,121.3816416,1496,0,33,52760765,5,0,FALSE,1,FALSE,,
2033013,'上海市浦东新区惠南镇拱北路597号','河南烩面&菜饭骨头汤（川展路店）',31.169525,121.688129,57,0,36,15800379886,4,0,FALSE,1,FALSE,,
2033116,'上海市宝山区罗店镇东西巷街189号东第四间','昆山奥灶面(呼玛路店)',31.34061,121.451835,107,0,25,17765159711,5,0,FALSE,1,FALSE,,
2033253,'浦东新区上南路4126号1层','HEY JUICE茶桔便(三林店)',31.14563,121.50845,900,0,20,13916427558,4.9,0,FALSE,1,FALSE,,
2034403,'浦东新区长清路507、517号1幢二层206室','翠翠面馆',31.16341286,121.5009384,109,0,30,15021020549 15802164187,5,0,FALSE,1,FALSE,,
2034464,'上海市静安区闻喜路945号','万里烧烤',31.212132,121.35894,107,0,38,15921349491,5,0,FALSE,1,FALSE,,
2035257,'上海市闸北区万荣路700号4幢A03、A04、A05、A09、A10、A14室','鱼府砂锅鱼',31.28240798,121.4424165,52,0,38,13127711769,4.8,0,FALSE,1,FALSE,,
2035815,'上海市宝山区月浦四元路169号','平常人家',31.413593,121.428036,237,0,37,13817621235,4.8,0,FALSE,1,FALSE,,
2035842,'上海市杨浦区靖宇东路266-270号L118室','温太私房大食堂(邯郸路399号店)',31.29785366,121.5110466,228,0,27,021-55270885,4.3,0,FALSE,1,FALSE,,
2036563,'花桥镇花溪路168号码10号楼41室二楼','黄焖鸡米饭陕西美食',31.302904,121.092941,1083,0,38,17751721950,4.8,0,FALSE,1,FALSE,,
2037153,'上海市杨浦区世界路59号底层','聚友缘酒家',31.317792,121.525764,51,0,29,13671530625,4.3,0,FALSE,1,FALSE,,
2037278,'天目中路290号','王小姐脆皮鸡饭（天目中路店）',31.245286,121.468551,2350,0,27,15201867579,4.8,0,FALSE,1,FALSE,,
2037280,'上海市长宁区玉屏南路28号','上上湘（长宁店）',31.212738,121.410021,201,0,37,15618987570,4.9,0,FALSE,1,FALSE,,
2037536,'上海市宝山区莲花山路517弄128号101-2','山东手工水饺（莲花山路店）',31.36273376,121.4451706,51,0,24,13764777816,5,0,FALSE,1,FALSE,,
2037894,'上海市浦东新区成山路1993号地下1层115，116号商铺','陌生人爱上冒菜（成山路店）',31.179128,121.535702,106,0,33,60891385,4.8,0,FALSE,1,FALSE,,
2038707,'上海市闵行区七宝镇中谊路525号（华友市场内）152号','红烧牛肉面（中谊路店）',31.14206,121.361079,83,0,30,13733603624,4.9,0,FALSE,1,FALSE,,
