19629,'上海市闵行区江川路街道东川路889号17-19号','串辣堂麻辣烫烧烤',31.01659,121.42978,955,0,29,18221153046,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19782,'上海市徐汇区肇家浜路1111号美罗城3楼3-4单元','赛百味',31.193107,121.439544,1064,0,28,13122809338 021-33686757,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19821,'上海市杨浦区营口路6号底层-1室','开馨桂林米粉（营口路店）',31.287401,121.53714,1062,0,38,15821380936 33773153,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
19988,'上海市长宁区天山西路269号','豪大大香鸡排(天山西路店)',31.217338,121.370048,277,0,33,13585545892 52170017,4.5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
20025,'上海市徐汇区桂林东街247-249号底层','老马记陕西凉皮手抓饼（酸辣粉）',31.1573622,121.4218441,3885,0,34,18221957030,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
20030,'桂林东街188号桂东菜场188-1号摊位','特色烧烤(桂林店)',31.162418,121.419174,842,0,48,15821850840 15000738864,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
20070,'上海市浦东新区张江镇科苑路151号大楼底层东南侧101室','福荣祥烧腊（科苑店）',31.20993,121.58817,1961,0,39,13524891897 50472837 50472835,4.9,0,FALSE,4,FALSE,,,,,,,,,,,,,,,,,,,
20097,'长宁区天山街道遵义路563-565号','赵记重庆麻辣烫',31.213199,121.408187,531,0,38,021-62748102,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
20329,'浦东新区乳山三村338号101室','久叔烫饭(陆家嘴店)',31.232397,121.520103,280,0,28,15618418763 021-58769906,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
20586,'上海市宝山区大场镇聚丰园路5弄1号','豪大大香鸡排(上大店)',31.31297811,121.3872298,1150,0,39,18916966923 18930292083,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
